Finishing_Category,Brand,Product_Name,Category,Specification,Application,Power_W,Quality_Level,Quality_Score,Unit,Quantity_Rule,Rule_Value,Required_For,Optional,Price_EGP,Subcategory,Grade,Quality_Price_Band,Source_File,Price_Outlier
Electrical Finishing,Venus Electric,Modern Chandelier,Electrical,6 Lights LED,Reception,36,Medium,8.5,Piece,Per_Reception,1,Reception,True,1611,Modern Chandelier,Not Applicable,Medium: 174 - 2252,electrical_finishing.csv,False
Electrical Finishing,Venus Electric,LED Spotlight,Electrical,7W Recessed,Bedrooms,7,Low,7.5,Piece,Per_Room,4,Bedroom,False,123,LED Spotlight,Not Applicable,Low: <= 174,electrical_finishing.csv,False
Electrical Finishing,Venus Electric,LED Downlight,Electrical,18W Recessed,Reception,18,Medium,8.8,Piece,Per_Reception,8,Reception,False,175,LED Downlight,Not Applicable,Medium: 174 - 2252,electrical_finishing.csv,True
Electrical Finishing,Opple,Modern Chandelier,Electrical,6 Lights LED,Reception,36,Medium,8.5,Piece,Per_Reception,1,Reception,True,1855,Modern Chandelier,Not Applicable,Medium: 174 - 2252,electrical_finishing.csv,False
Electrical Finishing,Osram,Modern Chandelier,Electrical,6 Lights LED,Reception,36,High,8.5,Piece,Per_Reception,1,Reception,True,3461,Modern Chandelier,Not Applicable,High: > 2252,electrical_finishing.csv,False
Electrical Finishing,Philips,Modern Chandelier,Electrical,6 Lights LED,Reception,36,High,8.5,Piece,Per_Reception,1,Reception,True,2528,Modern Chandelier,Not Applicable,High: > 2252,electrical_finishing.csv,False
Electrical Finishing,Osram,LED Spotlight,Electrical,7W Recessed,Bedrooms,7,Low,7.5,Piece,Per_Room,4,Bedroom,False,97,LED Spotlight,Not Applicable,Low: <= 174,electrical_finishing.csv,False
Electrical Finishing,Osram,Modern Chandelier,Electrical,6 Lights LED,Reception,36,High,8.5,Piece,Per_Reception,1,Reception,True,3241,Modern Chandelier,Not Applicable,High: > 2252,electrical_finishing.csv,False
Electrical Finishing,Philips,LED Downlight,Electrical,18W Recessed,Reception,18,Low,8.8,Piece,Per_Reception,8,Reception,False,135,LED Downlight,Not Applicable,Low: <= 174,electrical_finishing.csv,False
Electrical Finishing,Venus Electric,Modern Chandelier,Electrical,6 Lights LED,Reception,36,Medium,8.5,Piece,Per_Reception,1,Reception,True,1980,Modern Chandelier,Not Applicable,Medium: 174 - 2252,electrical_finishing.csv,False
Electrical Finishing,Opple,Modern Chandelier,Electrical,6 Lights LED,Reception,36,High,8.5,Piece,Per_Reception,1,Reception,True,2671,Modern Chandelier,Not Applicable,High: > 2252,electrical_finishing.csv,False
Electrical Finishing,Venus Electric,Modern Chandelier,Electrical,6 Lights LED,Reception,36,High,8.5,Piece,Per_Reception,1,Reception,True,2370,Modern Chandelier,Not Applicable,High: > 2252,electrical_finishing.csv,False
Electrical Finishing,Osram,LED Downlight,Electrical,18W Recessed,Reception,18,Low,8.8,Piece,Per_Reception,8,Reception,False,67,LED Downlight,Not Applicable,Low: <= 174,electrical_finishing.csv,False
Electrical Finishing,Opple,Modern Chandelier,Electrical,6 Lights LED,Reception,36,Medium,8.5,Piece,Per_Reception,1,Reception,True,1927,Modern Chandelier,Not Applicable,Medium: 174 - 2252,electrical_finishing.csv,False
Electrical Finishing,Philips,LED Spotlight,Electrical,7W Recessed,Bedrooms,7,Low,7.5,Piece,Per_Room,4,Bedroom,False,73,LED Spotlight,Not Applicable,Low: <= 174,electrical_finishing.csv,False
Electrical Finishing,El Sewedy Electric,Modern Chandelier,Electrical,6 Lights LED,Reception,36,High,8.5,Piece,Per_Reception,1,Reception,True,2934,Modern Chandelier,Not Applicable,High: > 2252,electrical_finishing.csv,False
Electrical Finishing,Opple,Modern Chandelier,Electrical,6 Lights LED,Reception,36,Medium,8.5,Piece,Per_Reception,1,Reception,True,1903,Modern Chandelier,Not Applicable,Medium: 174 - 2252,electrical_finishing.csv,False
Electrical Finishing,Osram,LED Downlight,Electrical,18W Recessed,Reception,18,Low,8.8,Piece,Per_Reception,8,Reception,False,126,LED Downlight,Not Applicable,Low: <= 174,electrical_finishing.csv,False
Electrical Finishing,Venus Electric,Modern Chandelier,Electrical,6 Lights LED,Reception,36,High,8.5,Piece,Per_Reception,1,Reception,True,3468,Modern Chandelier,Not Applicable,High: > 2252,electrical_finishing.csv,False
Electrical Finishing,Opple,Modern Chandelier,Electrical,6 Lights LED,Reception,36,High,8.5,Piece,Per_Reception,1,Reception,True,2385,Modern Chandelier,Not Applicable,High: > 2252,electrical_finishing.csv,False
Electrical Finishing,El Sewedy Electric,Modern Chandelier,Electrical,6 Lights LED,Reception,36,Medium,8.5,Piece,Per_Reception,1,Reception,True,2043,Modern Chandelier,Not Applicable,Medium: 174 - 2252,electrical_finishing.csv,False
Electrical Finishing,Opple,Modern Chandelier,Electrical,6 Lights LED,Reception,36,Medium,8.5,Piece,Per_Reception,1,Reception,True,1707,Modern Chandelier,Not Applicable,Medium: 174 - 2252,electrical_finishing.csv,False
Electrical Finishing,Venus Electric,Modern Chandelier,Electrical,6 Lights LED,Reception,36,High,8.5,Piece,Per_Reception,1,Reception,True,2842,Modern Chandelier,Not Applicable,High: > 2252,electrical_finishing.csv,False
Electrical Finishing,El Sewedy Electric,Modern Chandelier,Electrical,6 Lights LED,Reception,36,Medium,8.5,Piece,Per_Reception,1,Reception,True,1394,Modern Chandelier,Not Applicable,Medium: 174 - 2252,electrical_finishing.csv,False
Electrical Finishing,Philips,Modern Chandelier,Electrical,6 Lights LED,Reception,36,Medium,8.5,Piece,Per_Reception,1,Reception,True,1981,Modern Chandelier,Not Applicable,Medium: 174 - 2252,electrical_finishing.csv,False
Electrical Finishing,Osram,Modern Chandelier,Electrical,6 Lights LED,Reception,36,Medium,8.5,Piece,Per_Reception,1,Reception,True,1559,Modern Chandelier,Not Applicable,Medium: 174 - 2252,electrical_finishing.csv,False
Electrical Finishing,Philips,LED Spotlight,Electrical,7W Recessed,Bedrooms,7,Low,7.5,Piece,Per_Room,4,Bedroom,False,60,LED Spotlight,Not Applicable,Low: <= 174,electrical_finishing.csv,False
Electrical Finishing,Philips,LED Spotlight,Electrical,7W Recessed,Bedrooms,7,Low,7.5,Piece,Per_Room,4,Bedroom,False,81,LED Spotlight,Not Applicable,Low: <= 174,electrical_finishing.csv,False
Electrical Finishing,Venus Electric,LED Bulb,Electrical,9W,Bedrooms,9,Low,7.2,Piece,Per_Room,4,Bedroom,False,91,LED Bulb,Not Applicable,Low: <= 174,electrical_finishing.csv,False
Electrical Finishing,Opple,LED Downlight,Electrical,18W Recessed,Reception,18,Low,8.8,Piece,Per_Reception,8,Reception,False,124,LED Downlight,Not Applicable,Low: <= 174,electrical_finishing.csv,False
Electrical Finishing,El Sewedy Electric,LED Bulb,Electrical,9W,Bedrooms,9,Low,7.2,Piece,Per_Room,4,Bedroom,False,80,LED Bulb,Not Applicable,Low: <= 174,electrical_finishing.csv,False
Electrical Finishing,El Sewedy Electric,LED Downlight,Electrical,18W Recessed,Reception,18,Low,8.8,Piece,Per_Reception,8,Reception,False,169,LED Downlight,Not Applicable,Low: <= 174,electrical_finishing.csv,False
Electrical Finishing,Venus Electric,Modern Chandelier,Electrical,6 Lights LED,Reception,36,Medium,8.5,Piece,Per_Reception,1,Reception,True,1419,Modern Chandelier,Not Applicable,Medium: 174 - 2252,electrical_finishing.csv,False
Electrical Finishing,Opple,Modern Chandelier,Electrical,6 Lights LED,Reception,36,Medium,8.5,Piece,Per_Reception,1,Reception,True,1722,Modern Chandelier,Not Applicable,Medium: 174 - 2252,electrical_finishing.csv,False
Electrical Finishing,El Sewedy Electric,LED Downlight,Electrical,18W Recessed,Reception,18,Low,8.8,Piece,Per_Reception,8,Reception,False,135,LED Downlight,Not Applicable,Low: <= 174,electrical_finishing.csv,False
Electrical Finishing,Opple,Modern Chandelier,Electrical,6 Lights LED,Reception,36,High,8.5,Piece,Per_Reception,1,Reception,True,3200,Modern Chandelier,Not Applicable,High: > 2252,electrical_finishing.csv,False
Electrical Finishing,El Sewedy Electric,Modern Chandelier,Electrical,6 Lights LED,Reception,36,High,8.5,Piece,Per_Reception,1,Reception,True,2690,Modern Chandelier,Not Applicable,High: > 2252,electrical_finishing.csv,False
Electrical Finishing,Venus Electric,Modern Chandelier,Electrical,6 Lights LED,Reception,36,High,8.5,Piece,Per_Reception,1,Reception,True,2436,Modern Chandelier,Not Applicable,High: > 2252,electrical_finishing.csv,False
Electrical Finishing,Venus Electric,LED Downlight,Electrical,18W Recessed,Reception,18,Low,8.8,Piece,Per_Reception,8,Reception,False,58,LED Downlight,Not Applicable,Low: <= 174,electrical_finishing.csv,False
Electrical Finishing,Opple,Modern Chandelier,Electrical,6 Lights LED,Reception,36,High,8.5,Piece,Per_Reception,1,Reception,True,2337,Modern Chandelier,Not Applicable,High: > 2252,electrical_finishing.csv,False
Electrical Finishing,Philips,LED Downlight,Electrical,18W Recessed,Reception,18,Low,8.8,Piece,Per_Reception,8,Reception,False,137,LED Downlight,Not Applicable,Low: <= 174,electrical_finishing.csv,False
Electrical Finishing,Opple,LED Downlight,Electrical,18W Recessed,Reception,18,Low,8.8,Piece,Per_Reception,8,Reception,False,143,LED Downlight,Not Applicable,Low: <= 174,electrical_finishing.csv,False
Electrical Finishing,Venus Electric,Modern Chandelier,Electrical,6 Lights LED,Reception,36,High,8.5,Piece,Per_Reception,1,Reception,True,2863,Modern Chandelier,Not Applicable,High: > 2252,electrical_finishing.csv,False
Electrical Finishing,Philips,Modern Chandelier,Electrical,6 Lights LED,Reception,36,Medium,8.5,Piece,Per_Reception,1,Reception,True,1767,Modern Chandelier,Not Applicable,Medium: 174 - 2252,electrical_finishing.csv,False
Electrical Finishing,Opple,Modern Chandelier,Electrical,6 Lights LED,Reception,36,High,8.5,Piece,Per_Reception,1,Reception,True,3068,Modern Chandelier,Not Applicable,High: > 2252,electrical_finishing.csv,False
Electrical Finishing,El Sewedy Electric,Modern Chandelier,Electrical,6 Lights LED,Reception,36,High,8.5,Piece,Per_Reception,1,Reception,True,2352,Modern Chandelier,Not Applicable,High: > 2252,electrical_finishing.csv,False
Electrical Finishing,Opple,Modern Chandelier,Electrical,6 Lights LED,Reception,36,High,8.5,Piece,Per_Reception,1,Reception,True,3228,Modern Chandelier,Not Applicable,High: > 2252,electrical_finishing.csv,False
Electrical Finishing,Opple,LED Downlight,Electrical,18W Recessed,Reception,18,Low,8.8,Piece,Per_Reception,8,Reception,False,59,LED Downlight,Not Applicable,Low: <= 174,electrical_finishing.csv,False
Electrical Finishing,Opple,Modern Chandelier,Electrical,6 Lights LED,Reception,36,High,8.5,Piece,Per_Reception,1,Reception,True,2889,Modern Chandelier,Not Applicable,High: > 2252,electrical_finishing.csv,False
Electrical Finishing,Venus Electric,LED Spotlight,Electrical,7W Recessed,Bedrooms,7,Low,7.5,Piece,Per_Room,4,Bedroom,False,60,LED Spotlight,Not Applicable,Low: <= 174,electrical_finishing.csv,False
Electrical Finishing,Venus Electric,LED Downlight,Electrical,18W Recessed,Reception,18,Low,8.8,Piece,Per_Reception,8,Reception,False,84,LED Downlight,Not Applicable,Low: <= 174,electrical_finishing.csv,False
Electrical Finishing,Opple,LED Bulb,Electrical,9W,Bedrooms,9,Medium,7.2,Piece,Per_Room,4,Bedroom,False,179,LED Bulb,Not Applicable,Medium: 174 - 2252,electrical_finishing.csv,True
Electrical Finishing,El Sewedy Electric,Modern Chandelier,Electrical,6 Lights LED,Reception,36,Medium,8.5,Piece,Per_Reception,1,Reception,True,2038,Modern Chandelier,Not Applicable,Medium: 174 - 2252,electrical_finishing.csv,False
Electrical Finishing,Philips,LED Bulb,Electrical,9W,Bedrooms,9,Low,7.2,Piece,Per_Room,4,Bedroom,False,58,LED Bulb,Not Applicable,Low: <= 174,electrical_finishing.csv,False
Electrical Finishing,El Sewedy Electric,Modern Chandelier,Electrical,6 Lights LED,Reception,36,High,8.5,Piece,Per_Reception,1,Reception,True,3145,Modern Chandelier,Not Applicable,High: > 2252,electrical_finishing.csv,False
Electrical Finishing,Philips,Modern Chandelier,Electrical,6 Lights LED,Reception,36,High,8.5,Piece,Per_Reception,1,Reception,True,2819,Modern Chandelier,Not Applicable,High: > 2252,electrical_finishing.csv,False
Electrical Finishing,Opple,Modern Chandelier,Electrical,6 Lights LED,Reception,36,High,8.5,Piece,Per_Reception,1,Reception,True,2724,Modern Chandelier,Not Applicable,High: > 2252,electrical_finishing.csv,False
Electrical Finishing,El Sewedy Electric,LED Downlight,Electrical,18W Recessed,Reception,18,Low,8.8,Piece,Per_Reception,8,Reception,False,144,LED Downlight,Not Applicable,Low: <= 174,electrical_finishing.csv,False
Electrical Finishing,El Sewedy Electric,LED Downlight,Electrical,18W Recessed,Reception,18,Low,8.8,Piece,Per_Reception,8,Reception,False,89,LED Downlight,Not Applicable,Low: <= 174,electrical_finishing.csv,False
Electrical Finishing,Opple,Modern Chandelier,Electrical,6 Lights LED,Reception,36,Medium,8.5,Piece,Per_Reception,1,Reception,True,1951,Modern Chandelier,Not Applicable,Medium: 174 - 2252,electrical_finishing.csv,False
Electrical Finishing,Philips,Modern Chandelier,Electrical,6 Lights LED,Reception,36,Medium,8.5,Piece,Per_Reception,1,Reception,True,1816,Modern Chandelier,Not Applicable,Medium: 174 - 2252,electrical_finishing.csv,False
Electrical Finishing,Venus Electric,LED Downlight,Electrical,18W Recessed,Reception,18,Low,8.8,Piece,Per_Reception,8,Reception,False,157,LED Downlight,Not Applicable,Low: <= 174,electrical_finishing.csv,False
Electrical Finishing,El Sewedy Electric,LED Downlight,Electrical,18W Recessed,Reception,18,Low,8.8,Piece,Per_Reception,8,Reception,False,168,LED Downlight,Not Applicable,Low: <= 174,electrical_finishing.csv,False
Electrical Finishing,Philips,Modern Chandelier,Electrical,6 Lights LED,Reception,36,High,8.5,Piece,Per_Reception,1,Reception,True,2421,Modern Chandelier,Not Applicable,High: > 2252,electrical_finishing.csv,False
Electrical Finishing,Venus Electric,Modern Chandelier,Electrical,6 Lights LED,Reception,36,Medium,8.5,Piece,Per_Reception,1,Reception,True,1744,Modern Chandelier,Not Applicable,Medium: 174 - 2252,electrical_finishing.csv,False
Electrical Finishing,Osram,Modern Chandelier,Electrical,6 Lights LED,Reception,36,Medium,8.5,Piece,Per_Reception,1,Reception,True,1970,Modern Chandelier,Not Applicable,Medium: 174 - 2252,electrical_finishing.csv,False
Electrical Finishing,Osram,LED Bulb,Electrical,9W,Bedrooms,9,Low,7.2,Piece,Per_Room,4,Bedroom,False,64,LED Bulb,Not Applicable,Low: <= 174,electrical_finishing.csv,False
Electrical Finishing,El Sewedy Electric,Modern Chandelier,Electrical,6 Lights LED,Reception,36,High,8.5,Piece,Per_Reception,1,Reception,True,3276,Modern Chandelier,Not Applicable,High: > 2252,electrical_finishing.csv,False
Electrical Finishing,El Sewedy Electric,LED Spotlight,Electrical,7W Recessed,Bedrooms,7,Low,7.5,Piece,Per_Room,4,Bedroom,False,108,LED Spotlight,Not Applicable,Low: <= 174,electrical_finishing.csv,False
Electrical Finishing,El Sewedy Electric,Modern Chandelier,Electrical,6 Lights LED,Reception,36,Medium,8.5,Piece,Per_Reception,1,Reception,True,1461,Modern Chandelier,Not Applicable,Medium: 174 - 2252,electrical_finishing.csv,False
Electrical Finishing,Philips,LED Downlight,Electrical,18W Recessed,Reception,18,Low,8.8,Piece,Per_Reception,8,Reception,False,155,LED Downlight,Not Applicable,Low: <= 174,electrical_finishing.csv,False
Electrical Finishing,Philips,LED Downlight,Electrical,18W Recessed,Reception,18,Low,8.8,Piece,Per_Reception,8,Reception,False,90,LED Downlight,Not Applicable,Low: <= 174,electrical_finishing.csv,False
Electrical Finishing,Opple,Modern Chandelier,Electrical,6 Lights LED,Reception,36,Medium,8.5,Piece,Per_Reception,1,Reception,True,2135,Modern Chandelier,Not Applicable,Medium: 174 - 2252,electrical_finishing.csv,False
Electrical Finishing,El Sewedy Electric,Modern Chandelier,Electrical,6 Lights LED,Reception,36,Medium,8.5,Piece,Per_Reception,1,Reception,True,2037,Modern Chandelier,Not Applicable,Medium: 174 - 2252,electrical_finishing.csv,False
Electrical Finishing,El Sewedy Electric,Modern Chandelier,Electrical,6 Lights LED,Reception,36,Medium,8.5,Piece,Per_Reception,1,Reception,True,2246,Modern Chandelier,Not Applicable,Medium: 174 - 2252,electrical_finishing.csv,False
Electrical Finishing,El Sewedy Electric,Modern Chandelier,Electrical,6 Lights LED,Reception,36,High,8.5,Piece,Per_Reception,1,Reception,True,3447,Modern Chandelier,Not Applicable,High: > 2252,electrical_finishing.csv,False
Electrical Finishing,Philips,Modern Chandelier,Electrical,6 Lights LED,Reception,36,Medium,8.5,Piece,Per_Reception,1,Reception,True,2231,Modern Chandelier,Not Applicable,Medium: 174 - 2252,electrical_finishing.csv,False
Electrical Finishing,Osram,Modern Chandelier,Electrical,6 Lights LED,Reception,36,Medium,8.5,Piece,Per_Reception,1,Reception,True,1495,Modern Chandelier,Not Applicable,Medium: 174 - 2252,electrical_finishing.csv,False
Electrical Finishing,Osram,Modern Chandelier,Electrical,6 Lights LED,Reception,36,High,8.5,Piece,Per_Reception,1,Reception,True,3240,Modern Chandelier,Not Applicable,High: > 2252,electrical_finishing.csv,False
Electrical Finishing,Opple,Modern Chandelier,Electrical,6 Lights LED,Reception,36,High,8.5,Piece,Per_Reception,1,Reception,True,3449,Modern Chandelier,Not Applicable,High: > 2252,electrical_finishing.csv,False
Electrical Finishing,Opple,LED Downlight,Electrical,18W Recessed,Reception,18,Low,8.8,Piece,Per_Reception,8,Reception,False,121,LED Downlight,Not Applicable,Low: <= 174,electrical_finishing.csv,False
Electrical Finishing,Opple,Modern Chandelier,Electrical,6 Lights LED,Reception,36,High,8.5,Piece,Per_Reception,1,Reception,True,2814,Modern Chandelier,Not Applicable,High: > 2252,electrical_finishing.csv,False
Electrical Finishing,Opple,Modern Chandelier,Electrical,6 Lights LED,Reception,36,Medium,8.5,Piece,Per_Reception,1,Reception,True,1736,Modern Chandelier,Not Applicable,Medium: 174 - 2252,electrical_finishing.csv,False
Electrical Finishing,El Sewedy Electric,Modern Chandelier,Electrical,6 Lights LED,Reception,36,Medium,8.5,Piece,Per_Reception,1,Reception,True,1423,Modern Chandelier,Not Applicable,Medium: 174 - 2252,electrical_finishing.csv,False
Electrical Finishing,Venus Electric,LED Downlight,Electrical,18W Recessed,Reception,18,Low,8.8,Piece,Per_Reception,8,Reception,False,154,LED Downlight,Not Applicable,Low: <= 174,electrical_finishing.csv,False
Electrical Finishing,Opple,Modern Chandelier,Electrical,6 Lights LED,Reception,36,High,8.5,Piece,Per_Reception,1,Reception,True,2917,Modern Chandelier,Not Applicable,High: > 2252,electrical_finishing.csv,False
Electrical Finishing,Philips,Modern Chandelier,Electrical,6 Lights LED,Reception,36,High,8.5,Piece,Per_Reception,1,Reception,True,2477,Modern Chandelier,Not Applicable,High: > 2252,electrical_finishing.csv,False
Electrical Finishing,El Sewedy Electric,Modern Chandelier,Electrical,6 Lights LED,Reception,36,Medium,8.5,Piece,Per_Reception,1,Reception,True,1816,Modern Chandelier,Not Applicable,Medium: 174 - 2252,electrical_finishing.csv,False
Electrical Finishing,Osram,Modern Chandelier,Electrical,6 Lights LED,Reception,36,Medium,8.5,Piece,Per_Reception,1,Reception,True,1246,Modern Chandelier,Not Applicable,Medium: 174 - 2252,electrical_finishing.csv,False
Electrical Finishing,Philips,Modern Chandelier,Electrical,6 Lights LED,Reception,36,High,8.5,Piece,Per_Reception,1,Reception,True,3197,Modern Chandelier,Not Applicable,High: > 2252,electrical_finishing.csv,False
Electrical Finishing,Opple,Modern Chandelier,Electrical,6 Lights LED,Reception,36,High,8.5,Piece,Per_Reception,1,Reception,True,3479,Modern Chandelier,Not Applicable,High: > 2252,electrical_finishing.csv,False
Electrical Finishing,Osram,Modern Chandelier,Electrical,6 Lights LED,Reception,36,Medium,8.5,Piece,Per_Reception,1,Reception,True,1396,Modern Chandelier,Not Applicable,Medium: 174 - 2252,electrical_finishing.csv,False
Electrical Finishing,Opple,Modern Chandelier,Electrical,6 Lights LED,Reception,36,High,8.5,Piece,Per_Reception,1,Reception,True,2634,Modern Chandelier,Not Applicable,High: > 2252,electrical_finishing.csv,False
Electrical Finishing,Osram,Modern Chandelier,Electrical,6 Lights LED,Reception,36,Medium,8.5,Piece,Per_Reception,1,Reception,True,1912,Modern Chandelier,Not Applicable,Medium: 174 - 2252,electrical_finishing.csv,False
Electrical Finishing,Philips,LED Downlight,Electrical,18W Recessed,Reception,18,Medium,8.8,Piece,Per_Reception,8,Reception,False,178,LED Downlight,Not Applicable,Medium: 174 - 2252,electrical_finishing.csv,True
Electrical Finishing,Osram,LED Downlight,Electrical,18W Recessed,Reception,18,Low,8.8,Piece,Per_Reception,8,Reception,False,71,LED Downlight,Not Applicable,Low: <= 174,electrical_finishing.csv,False
Electrical Finishing,Philips,LED Spotlight,Electrical,7W Recessed,Bedrooms,7,Low,7.5,Piece,Per_Room,4,Bedroom,False,128,LED Spotlight,Not Applicable,Low: <= 174,electrical_finishing.csv,False
Electrical Finishing,Venus Electric,LED Spotlight,Electrical,7W Recessed,Bedrooms,7,Low,7.5,Piece,Per_Room,4,Bedroom,False,57,LED Spotlight,Not Applicable,Low: <= 174,electrical_finishing.csv,False
Electrical Finishing,Venus Electric,Modern Chandelier,Electrical,6 Lights LED,Reception,36,Medium,8.5,Piece,Per_Reception,1,Reception,True,1476,Modern Chandelier,Not Applicable,Medium: 174 - 2252,electrical_finishing.csv,False
Electrical Finishing,El Sewedy Electric,Modern Chandelier,Electrical,6 Lights LED,Reception,36,Medium,8.5,Piece,Per_Reception,1,Reception,True,1624,Modern Chandelier,Not Applicable,Medium: 174 - 2252,electrical_finishing.csv,False
Electrical Finishing,Philips,Modern Chandelier,Electrical,6 Lights LED,Reception,36,High,8.5,Piece,Per_Reception,1,Reception,True,2846,Modern Chandelier,Not Applicable,High: > 2252,electrical_finishing.csv,False
Electrical Finishing,Venus Electric,Modern Chandelier,Electrical,6 Lights LED,Reception,36,Medium,8.5,Piece,Per_Reception,1,Reception,True,1268,Modern Chandelier,Not Applicable,Medium: 174 - 2252,electrical_finishing.csv,False
Electrical Finishing,El Sewedy Electric,Modern Chandelier,Electrical,6 Lights LED,Reception,36,Medium,8.5,Piece,Per_Reception,1,Reception,True,1486,Modern Chandelier,Not Applicable,Medium: 174 - 2252,electrical_finishing.csv,False
Electrical Finishing,Venus Electric,LED Spotlight,Electrical,7W Recessed,Bedrooms,7,Low,7.5,Piece,Per_Room,4,Bedroom,False,154,LED Spotlight,Not Applicable,Low: <= 174,electrical_finishing.csv,False
Electrical Finishing,Venus Electric,Modern Chandelier,Electrical,6 Lights LED,Reception,36,High,8.5,Piece,Per_Reception,1,Reception,True,3446,Modern Chandelier,Not Applicable,High: > 2252,electrical_finishing.csv,False
Electrical Finishing,Philips,Modern Chandelier,Electrical,6 Lights LED,Reception,36,High,8.5,Piece,Per_Reception,1,Reception,True,2482,Modern Chandelier,Not Applicable,High: > 2252,electrical_finishing.csv,False
Electrical Finishing,El Sewedy Electric,Modern Chandelier,Electrical,6 Lights LED,Reception,36,Medium,8.5,Piece,Per_Reception,1,Reception,True,1350,Modern Chandelier,Not Applicable,Medium: 174 - 2252,electrical_finishing.csv,False
Electrical Finishing,Opple,LED Downlight,Electrical,18W Recessed,Reception,18,Low,8.8,Piece,Per_Reception,8,Reception,False,128,LED Downlight,Not Applicable,Low: <= 174,electrical_finishing.csv,False
Electrical Finishing,Osram,Modern Chandelier,Electrical,6 Lights LED,Reception,36,High,8.5,Piece,Per_Reception,1,Reception,True,2979,Modern Chandelier,Not Applicable,High: > 2252,electrical_finishing.csv,False
Electrical Finishing,Opple,Modern Chandelier,Electrical,6 Lights LED,Reception,36,High,8.5,Piece,Per_Reception,1,Reception,True,2866,Modern Chandelier,Not Applicable,High: > 2252,electrical_finishing.csv,False
Electrical Finishing,Osram,Modern Chandelier,Electrical,6 Lights LED,Reception,36,High,8.5,Piece,Per_Reception,1,Reception,True,2418,Modern Chandelier,Not Applicable,High: > 2252,electrical_finishing.csv,False
Electrical Finishing,El Sewedy Electric,Modern Chandelier,Electrical,6 Lights LED,Reception,36,High,8.5,Piece,Per_Reception,1,Reception,True,2715,Modern Chandelier,Not Applicable,High: > 2252,electrical_finishing.csv,False
Electrical Finishing,Osram,Modern Chandelier,Electrical,6 Lights LED,Reception,36,High,8.5,Piece,Per_Reception,1,Reception,True,2383,Modern Chandelier,Not Applicable,High: > 2252,electrical_finishing.csv,False
Electrical Finishing,Philips,LED Downlight,Electrical,18W Recessed,Reception,18,Low,8.8,Piece,Per_Reception,8,Reception,False,124,LED Downlight,Not Applicable,Low: <= 174,electrical_finishing.csv,False
Electrical Finishing,El Sewedy Electric,Modern Chandelier,Electrical,6 Lights LED,Reception,36,Medium,8.5,Piece,Per_Reception,1,Reception,True,1968,Modern Chandelier,Not Applicable,Medium: 174 - 2252,electrical_finishing.csv,False
Electrical Finishing,Philips,Modern Chandelier,Electrical,6 Lights LED,Reception,36,High,8.5,Piece,Per_Reception,1,Reception,True,2932,Modern Chandelier,Not Applicable,High: > 2252,electrical_finishing.csv,False
Electrical Finishing,Philips,LED Downlight,Electrical,18W Recessed,Reception,18,Low,8.8,Piece,Per_Reception,8,Reception,False,129,LED Downlight,Not Applicable,Low: <= 174,electrical_finishing.csv,False
Electrical Finishing,El Sewedy Electric,Modern Chandelier,Electrical,6 Lights LED,Reception,36,Medium,8.5,Piece,Per_Reception,1,Reception,True,1979,Modern Chandelier,Not Applicable,Medium: 174 - 2252,electrical_finishing.csv,False
Electrical Finishing,Venus Electric,LED Spotlight,Electrical,7W Recessed,Bedrooms,7,Low,7.5,Piece,Per_Room,4,Bedroom,False,160,LED Spotlight,Not Applicable,Low: <= 174,electrical_finishing.csv,False
Electrical Finishing,Osram,Modern Chandelier,Electrical,6 Lights LED,Reception,36,High,8.5,Piece,Per_Reception,1,Reception,True,3219,Modern Chandelier,Not Applicable,High: > 2252,electrical_finishing.csv,False
Electrical Finishing,Opple,Modern Chandelier,Electrical,6 Lights LED,Reception,36,High,8.5,Piece,Per_Reception,1,Reception,True,2440,Modern Chandelier,Not Applicable,High: > 2252,electrical_finishing.csv,False
Electrical Finishing,Osram,Modern Chandelier,Electrical,6 Lights LED,Reception,36,High,8.5,Piece,Per_Reception,1,Reception,True,2918,Modern Chandelier,Not Applicable,High: > 2252,electrical_finishing.csv,False
Electrical Finishing,Osram,Modern Chandelier,Electrical,6 Lights LED,Reception,36,Medium,8.5,Piece,Per_Reception,1,Reception,True,1343,Modern Chandelier,Not Applicable,Medium: 174 - 2252,electrical_finishing.csv,False
Electrical Finishing,Venus Electric,Modern Chandelier,Electrical,6 Lights LED,Reception,36,High,8.5,Piece,Per_Reception,1,Reception,True,3208,Modern Chandelier,Not Applicable,High: > 2252,electrical_finishing.csv,False
Electrical Finishing,Philips,LED Downlight,Electrical,18W Recessed,Reception,18,Low,8.8,Piece,Per_Reception,8,Reception,False,162,LED Downlight,Not Applicable,Low: <= 174,electrical_finishing.csv,False
Electrical Finishing,Osram,LED Spotlight,Electrical,7W Recessed,Bedrooms,7,Low,7.5,Piece,Per_Room,4,Bedroom,False,86,LED Spotlight,Not Applicable,Low: <= 174,electrical_finishing.csv,False
Electrical Finishing,Venus Electric,LED Downlight,Electrical,18W Recessed,Reception,18,Low,8.8,Piece,Per_Reception,8,Reception,False,101,LED Downlight,Not Applicable,Low: <= 174,electrical_finishing.csv,False
Electrical Finishing,Opple,Modern Chandelier,Electrical,6 Lights LED,Reception,36,High,8.5,Piece,Per_Reception,1,Reception,True,3312,Modern Chandelier,Not Applicable,High: > 2252,electrical_finishing.csv,False
